City,Beach,Date,Enterococcus
UBATUBA,FÉLIX,2014-04-27,28.0
UBATUBA,FÉLIX,2014-05-04,1.0
UBATUBA,FÉLIX,2014-05-11,3.0
UBATUBA,FÉLIX,2014-05-18,9.0
UBATUBA,FÉLIX,2014-05-25,5.0
UBATUBA,FÉLIX,2014-06-01,5.0
UBATUBA,FÉLIX,2014-06-08,1.0
UBATUBA,FÉLIX,2014-06-15,1.0
UBATUBA,FÉLIX,2014-06-22,1.0
UBATUBA,FÉLIX,2014-06-29,2.0
UBATUBA,FÉLIX,2014-07-06,1.0
UBATUBA,FÉLIX,2014-07-13,1.0
UBATUBA,FÉLIX,2014-07-20,21.0
UBATUBA,FÉLIX,2014-07-27,6.0
UBATUBA,FÉLIX,2014-08-03,3.0
UBATUBA,FÉLIX,2014-08-10,3.0
UBATUBA,FÉLIX,2014-08-17,2.0
UBATUBA,FÉLIX,2014-08-24,2.0
UBATUBA,FÉLIX,2014-08-31,3.0
UBATUBA,FÉLIX,2014-09-04,1.0
UBATUBA,FÉLIX,2014-09-14,1.0
UBATUBA,FÉLIX,2014-09-21,11.0
UBATUBA,FÉLIX,2014-09-28,3.0
UBATUBA,FÉLIX,2014-10-05,1.0
UBATUBA,FÉLIX,2014-10-12,1.0
UBATUBA,FÉLIX,2014-10-19,1.0
UBATUBA,FÉLIX,2014-10-26,1.0
UBATUBA,FÉLIX,2014-11-02,1.0
UBATUBA,FÉLIX,2014-11-09,92.0
UBATUBA,FÉLIX,2014-11-16,1.0
UBATUBA,FÉLIX,2014-11-23,5.0
UBATUBA,FÉLIX,2014-11-30,1.0
UBATUBA,FÉLIX,2014-12-07,1.0
UBATUBA,ITAMAMBUCA,2014-01-05,76.0
UBATUBA,ITAMAMBUCA,2014-01-12,1.0
UBATUBA,ITAMAMBUCA,2014-01-19,9.0
UBATUBA,ITAMAMBUCA,2014-01-26,1.0
UBATUBA,ITAMAMBUCA,2014-02-02,4.0
UBATUBA,ITAMAMBUCA,2014-02-09,3.0
UBATUBA,ITAMAMBUCA,2014-02-16,28.0
UBATUBA,ITAMAMBUCA,2014-02-23,2.0
UBATUBA,ITAMAMBUCA,2014-03-02,24.0
UBATUBA,ITAMAMBUCA,2014-03-09,29.0
UBATUBA,ITAMAMBUCA,2014-03-16,1.0
UBATUBA,ITAMAMBUCA,2014-03-23,168.0
UBATUBA,ITAMAMBUCA,2014-03-30,3.0
UBATUBA,ITAMAMBUCA,2014-04-06,2.0
UBATUBA,ITAMAMBUCA,2014-04-13,1.0
UBATUBA,ITAMAMBUCA,2014-04-20,5.0
UBATUBA,ITAMAMBUCA,2014-04-27,1.0
UBATUBA,ITAMAMBUCA,2014-05-04,2.0
UBATUBA,ITAMAMBUCA,2014-05-11,27.0
UBATUBA,ITAMAMBUCA,2014-05-18,6.0
UBATUBA,ITAMAMBUCA,2014-05-25,12.0
UBATUBA,ITAMAMBUCA,2014-06-01,2.0
UBATUBA,ITAMAMBUCA,2014-06-08,1.0
UBATUBA,ITAMAMBUCA,2014-06-15,1.0
UBATUBA,ITAMAMBUCA,2014-06-22,1.0
UBATUBA,ITAMAMBUCA,2014-06-29,1.0
UBATUBA,ITAMAMBUCA,2014-07-06,1.0
UBATUBA,ITAMAMBUCA,2014-07-13,1.0
UBATUBA,ITAMAMBUCA,2014-07-20,1.0
UBATUBA,ITAMAMBUCA,2014-07-27,60.0
UBATUBA,ITAMAMBUCA,2014-08-03,1.0
UBATUBA,ITAMAMBUCA,2014-08-10,30.0
UBATUBA,ITAMAMBUCA,2014-08-17,8.0
UBATUBA,ITAMAMBUCA,2014-08-24,3.0
UBATUBA,ITAMAMBUCA,2014-08-31,2.0
UBATUBA,ITAMAMBUCA,2014-09-04,2.0
UBATUBA,ITAMAMBUCA,2014-09-14,48.0
UBATUBA,ITAMAMBUCA,2014-09-21,1.0
UBATUBA,ITAMAMBUCA,2014-09-28,4.0
UBATUBA,ITAMAMBUCA,2014-10-05,1.0
UBATUBA,ITAMAMBUCA,2014-10-12,1.0
UBATUBA,ITAMAMBUCA,2014-10-19,43.0
UBATUBA,ITAMAMBUCA,2014-10-26,6.0
UBATUBA,ITAMAMBUCA,2014-11-02,1.0
UBATUBA,ITAMAMBUCA,2014-11-09,4.0
UBATUBA,ITAMAMBUCA,2014-11-16,1.0
UBATUBA,ITAMAMBUCA,2014-11-23,2.0
UBATUBA,ITAMAMBUCA,2014-11-30,4.0
UBATUBA,ITAMAMBUCA,2014-12-07,1.0
UBATUBA,RIO  ITAMAMBUCA,2014-01-05,80.0
UBATUBA,RIO  ITAMAMBUCA,2014-01-12,39.0
UBATUBA,RIO  ITAMAMBUCA,2014-01-19,92.0
UBATUBA,RIO  ITAMAMBUCA,2014-01-26,12.0
UBATUBA,RIO  ITAMAMBUCA,2014-02-02,16.0
UBATUBA,RIO  ITAMAMBUCA,2014-02-09,18.0
UBATUBA,RIO  ITAMAMBUCA,2014-02-16,1440.0
UBATUBA,RIO  ITAMAMBUCA,2014-02-23,25.0
UBATUBA,RIO  ITAMAMBUCA,2014-03-02,2.0
UBATUBA,RIO  ITAMAMBUCA,2014-03-09,38.0
UBATUBA,RIO  ITAMAMBUCA,2014-03-16,40.0
UBATUBA,RIO  ITAMAMBUCA,2014-03-23,420.0
UBATUBA,RIO  ITAMAMBUCA,2014-03-30,10.0
UBATUBA,RIO  ITAMAMBUCA,2014-04-06,96.0
UBATUBA,RIO  ITAMAMBUCA,2014-04-13,10.0
UBATUBA,RIO  ITAMAMBUCA,2014-04-20,44.0
UBATUBA,RIO  ITAMAMBUCA,2014-04-27,10.0
UBATUBA,RIO  ITAMAMBUCA,2014-05-04,10.0
UBATUBA,RIO  ITAMAMBUCA,2014-05-11,460.0
UBATUBA,RIO  ITAMAMBUCA,2014-05-18,108.0
UBATUBA,RIO  ITAMAMBUCA,2014-05-25,260.0
UBATUBA,RIO  ITAMAMBUCA,2014-06-01,46.0
UBATUBA,RIO  ITAMAMBUCA,2014-06-08,17.0
UBATUBA,RIO  ITAMAMBUCA,2014-06-15,27.0
UBATUBA,RIO  ITAMAMBUCA,2014-06-22,25.0
UBATUBA,RIO  ITAMAMBUCA,2014-06-29,14.0
UBATUBA,RIO  ITAMAMBUCA,2014-07-06,67.0
UBATUBA,RIO  ITAMAMBUCA,2014-07-13,40.0
UBATUBA,RIO  ITAMAMBUCA,2014-07-20,36.0
UBATUBA,RIO  ITAMAMBUCA,2014-07-27,720.0
UBATUBA,RIO  ITAMAMBUCA,2014-08-03,2.0
UBATUBA,RIO  ITAMAMBUCA,2014-08-10,61.0
UBATUBA,RIO  ITAMAMBUCA,2014-08-17,39.0
UBATUBA,RIO  ITAMAMBUCA,2014-08-24,38.0
UBATUBA,RIO  ITAMAMBUCA,2014-08-31,31.0
UBATUBA,RIO  ITAMAMBUCA,2014-09-04,34.0
UBATUBA,RIO  ITAMAMBUCA,2014-09-14,7.0
UBATUBA,RIO  ITAMAMBUCA,2014-09-21,400.0
UBATUBA,RIO  ITAMAMBUCA,2014-09-28,29.0
UBATUBA,RIO  ITAMAMBUCA,2014-10-05,58.0
UBATUBA,RIO  ITAMAMBUCA,2014-10-12,3.0
UBATUBA,RIO  ITAMAMBUCA,2014-10-19,12.0
UBATUBA,RIO  ITAMAMBUCA,2014-10-26,14.0
UBATUBA,RIO  ITAMAMBUCA,2014-11-02,34.0
UBATUBA,RIO  ITAMAMBUCA,2014-11-09,36.0
UBATUBA,RIO  ITAMAMBUCA,2014-11-16,27.0
UBATUBA,RIO  ITAMAMBUCA,2014-11-23,39.0
UBATUBA,RIO  ITAMAMBUCA,2014-11-30,1.0
UBATUBA,RIO  ITAMAMBUCA,2014-12-07,5.0
UBATUBA,VERMELHA DO NORTE,2014-01-05,86.0
UBATUBA,VERMELHA DO NORTE,2014-01-12,1.0
UBATUBA,VERMELHA DO NORTE,2014-01-19,1.0
UBATUBA,VERMELHA DO NORTE,2014-01-26,1.0
UBATUBA,VERMELHA DO NORTE,2014-02-02,1.0
UBATUBA,VERMELHA DO NORTE,2014-02-09,1.0
UBATUBA,VERMELHA DO NORTE,2014-02-16,22.0
UBATUBA,VERMELHA DO NORTE,2014-02-23,1.0
UBATUBA,VERMELHA DO NORTE,2014-03-02,1.0
UBATUBA,VERMELHA DO NORTE,2014-03-09,33.0
UBATUBA,VERMELHA DO NORTE,2014-03-16,1.0
UBATUBA,VERMELHA DO NORTE,2014-03-23,29.0
UBATUBA,VERMELHA DO NORTE,2014-03-30,1.0
UBATUBA,VERMELHA DO NORTE,2014-04-06,1.0
UBATUBA,VERMELHA DO NORTE,2014-04-13,1.0
UBATUBA,VERMELHA DO NORTE,2014-04-20,7.0
UBATUBA,VERMELHA DO NORTE,2014-04-27,1.0
UBATUBA,VERMELHA DO NORTE,2014-05-04,1.0
UBATUBA,VERMELHA DO NORTE,2014-05-11,4.0
UBATUBA,VERMELHA DO NORTE,2014-05-18,4.0
UBATUBA,VERMELHA DO NORTE,2014-05-25,2.0
UBATUBA,VERMELHA DO NORTE,2014-06-01,1.0
UBATUBA,VERMELHA DO NORTE,2014-06-08,1.0
UBATUBA,VERMELHA DO NORTE,2014-06-15,1.0
UBATUBA,VERMELHA DO NORTE,2014-06-22,1.0
UBATUBA,VERMELHA DO NORTE,2014-06-29,2.0
UBATUBA,VERMELHA DO NORTE,2014-07-06,25.0
UBATUBA,VERMELHA DO NORTE,2014-07-13,1.0
UBATUBA,VERMELHA DO NORTE,2014-07-20,3.0
UBATUBA,VERMELHA DO NORTE,2014-07-27,8.0
UBATUBA,VERMELHA DO NORTE,2014-08-03,2.0
UBATUBA,VERMELHA DO NORTE,2014-08-10,12.0
UBATUBA,VERMELHA DO NORTE,2014-08-17,1.0
UBATUBA,VERMELHA DO NORTE,2014-08-24,1.0
UBATUBA,VERMELHA DO NORTE,2014-08-31,4.0
UBATUBA,VERMELHA DO NORTE,2014-09-04,1.0
UBATUBA,VERMELHA DO NORTE,2014-09-14,1.0
UBATUBA,VERMELHA DO NORTE,2014-09-21,3.0
UBATUBA,VERMELHA DO NORTE,2014-09-28,1.0
UBATUBA,VERMELHA DO NORTE,2014-10-05,1.0
UBATUBA,VERMELHA DO NORTE,2014-10-12,1.0
UBATUBA,VERMELHA DO NORTE,2014-10-19,1.0
UBATUBA,VERMELHA DO NORTE,2014-10-26,1.0
UBATUBA,VERMELHA DO NORTE,2014-11-02,1.0
UBATUBA,VERMELHA DO NORTE,2014-11-09,4.0
UBATUBA,VERMELHA DO NORTE,2014-11-16,1.0
UBATUBA,VERMELHA DO NORTE,2014-11-23,21.0
UBATUBA,VERMELHA DO NORTE,2014-11-30,1.0
UBATUBA,VERMELHA DO NORTE,2014-12-07,1.0
UBATUBA,PEREQUÊ-AÇU,2014-01-05,240.0
UBATUBA,PEREQUÊ-AÇU,2014-01-12,18.0
UBATUBA,PEREQUÊ-AÇU,2014-01-19,6.0
UBATUBA,PEREQUÊ-AÇU,2014-01-26,10.0
UBATUBA,PEREQUÊ-AÇU,2014-02-02,8.0
UBATUBA,PEREQUÊ-AÇU,2014-02-09,2.0
UBATUBA,PEREQUÊ-AÇU,2014-02-16,316.0
UBATUBA,PEREQUÊ-AÇU,2014-02-23,28.0
UBATUBA,PEREQUÊ-AÇU,2014-03-02,18.0
UBATUBA,PEREQUÊ-AÇU,2014-03-09,124.0
UBATUBA,PEREQUÊ-AÇU,2014-03-16,30.0
UBATUBA,PEREQUÊ-AÇU,2014-03-23,208.0
UBATUBA,PEREQUÊ-AÇU,2014-03-30,5.0
UBATUBA,PEREQUÊ-AÇU,2014-04-06,1.0
UBATUBA,PEREQUÊ-AÇU,2014-04-13,13.0
UBATUBA,PEREQUÊ-AÇU,2014-04-20,6.0
UBATUBA,PEREQUÊ-AÇU,2014-04-27,1.0
UBATUBA,PEREQUÊ-AÇU,2014-05-04,1.0
UBATUBA,PEREQUÊ-AÇU,2014-05-11,39.0
UBATUBA,PEREQUÊ-AÇU,2014-05-18,1.0
UBATUBA,PEREQUÊ-AÇU,2014-05-25,4.0
UBATUBA,PEREQUÊ-AÇU,2014-06-01,2.0
UBATUBA,PEREQUÊ-AÇU,2014-06-08,6.0
UBATUBA,PEREQUÊ-AÇU,2014-06-15,3.0
UBATUBA,PEREQUÊ-AÇU,2014-06-22,1.0
UBATUBA,PEREQUÊ-AÇU,2014-06-29,4.0
UBATUBA,PEREQUÊ-AÇU,2014-07-06,2.0
UBATUBA,PEREQUÊ-AÇU,2014-07-13,8.0
UBATUBA,PEREQUÊ-AÇU,2014-07-20,1.0
UBATUBA,PEREQUÊ-AÇU,2014-07-27,164.0
UBATUBA,PEREQUÊ-AÇU,2014-08-03,3.0
UBATUBA,PEREQUÊ-AÇU,2014-08-10,7.0
UBATUBA,PEREQUÊ-AÇU,2014-08-17,4.0
UBATUBA,PEREQUÊ-AÇU,2014-08-24,10.0
UBATUBA,PEREQUÊ-AÇU,2014-08-31,7.0
UBATUBA,PEREQUÊ-AÇU,2014-09-04,1.0
UBATUBA,PEREQUÊ-AÇU,2014-09-14,2.0
UBATUBA,PEREQUÊ-AÇU,2014-09-21,56.0
UBATUBA,PEREQUÊ-AÇU,2014-09-28,2.0
UBATUBA,PEREQUÊ-AÇU,2014-10-05,3.0
UBATUBA,PEREQUÊ-AÇU,2014-10-12,9.0
UBATUBA,PEREQUÊ-AÇU,2014-10-19,3.0
UBATUBA,PEREQUÊ-AÇU,2014-10-26,16.0
UBATUBA,PEREQUÊ-AÇU,2014-11-02,16.0
UBATUBA,PEREQUÊ-AÇU,2014-11-09,1.0
UBATUBA,PEREQUÊ-AÇU,2014-11-16,1.0
UBATUBA,PEREQUÊ-AÇU,2014-11-23,26.0
UBATUBA,PEREQUÊ-AÇU,2014-11-30,4.0
UBATUBA,PEREQUÊ-AÇU,2014-12-07,5.0
UBATUBA,IPEROIG,2014-01-05,208.0
UBATUBA,IPEROIG,2014-01-12,34.0
UBATUBA,IPEROIG,2014-01-19,39.0
UBATUBA,IPEROIG,2014-01-26,6.0
UBATUBA,IPEROIG,2014-02-02,11.0
UBATUBA,IPEROIG,2014-02-09,26.0
UBATUBA,IPEROIG,2014-02-16,336.0
UBATUBA,IPEROIG,2014-02-23,22.0
UBATUBA,IPEROIG,2014-03-02,9.0
UBATUBA,IPEROIG,2014-03-09,156.0
UBATUBA,IPEROIG,2014-03-16,3.0
UBATUBA,IPEROIG,2014-03-23,96.0
UBATUBA,IPEROIG,2014-03-30,3.0
UBATUBA,IPEROIG,2014-04-06,30.0
UBATUBA,IPEROIG,2014-04-13,16.0
UBATUBA,IPEROIG,2014-04-20,41.0
UBATUBA,IPEROIG,2014-04-27,36.0
UBATUBA,IPEROIG,2014-05-04,2.0
UBATUBA,IPEROIG,2014-05-11,28.0
UBATUBA,IPEROIG,2014-05-18,56.0
UBATUBA,IPEROIG,2014-05-25,8.0
UBATUBA,IPEROIG,2014-06-01,63.0
UBATUBA,IPEROIG,2014-06-08,1.0
UBATUBA,IPEROIG,2014-06-15,11.0
UBATUBA,IPEROIG,2014-06-22,34.0
UBATUBA,IPEROIG,2014-06-29,5.0
UBATUBA,IPEROIG,2014-07-06,6.0
UBATUBA,IPEROIG,2014-07-13,17.0
UBATUBA,IPEROIG,2014-07-20,6.0
UBATUBA,IPEROIG,2014-07-27,13.0
UBATUBA,IPEROIG,2014-08-03,5.0
UBATUBA,IPEROIG,2014-08-10,57.0
UBATUBA,IPEROIG,2014-08-17,61.0
UBATUBA,IPEROIG,2014-08-24,29.0
UBATUBA,IPEROIG,2014-08-31,3.0
UBATUBA,IPEROIG,2014-09-04,5.0
UBATUBA,IPEROIG,2014-09-14,8.0
UBATUBA,IPEROIG,2014-09-21,4.0
UBATUBA,IPEROIG,2014-09-28,16.0
UBATUBA,IPEROIG,2014-10-05,5.0
UBATUBA,IPEROIG,2014-10-12,19.0
UBATUBA,IPEROIG,2014-10-19,1.0
UBATUBA,IPEROIG,2014-10-26,8.0
UBATUBA,IPEROIG,2014-11-02,1.0
UBATUBA,IPEROIG,2014-11-09,26.0
UBATUBA,IPEROIG,2014-11-16,2.0
UBATUBA,IPEROIG,2014-11-23,35.0
UBATUBA,IPEROIG,2014-11-30,1.0
UBATUBA,IPEROIG,2014-12-07,1.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-01-05,420.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-01-12,4.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-01-19,560.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-01-26,1.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-02-02,2.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-02-09,4.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-02-16,1700.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-02-23,3.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-03-02,208.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-03-09,184.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-03-16,38.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-03-23,520.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-03-30,32.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-04-06,4.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-04-13,12.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-04-20,49.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-04-27,31.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-05-04,7.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-05-11,204.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-05-18,2.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-05-25,41.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-06-01,57.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-06-08,12.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-06-15,20.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-06-22,7.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-06-29,15.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-07-06,2.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-07-13,38.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-07-20,4.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-07-27,16.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-08-03,44.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-08-10,56.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-08-17,53.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-08-24,18.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-08-31,12.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-09-04,17.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-09-14,41.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-09-21,272.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-09-28,10.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-10-05,3.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-10-12,8.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-10-19,1.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-10-26,9.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-11-02,1.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-11-09,7.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-11-16,36.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-11-23,16.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-11-30,9.0
UBATUBA,ITAGUÁ (No 230 DA AV. LEOVEGILDO),2014-12-07,10.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-01-05,920.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-01-12,12.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-01-19,820.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-01-26,5.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-02-02,12.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-02-09,76.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-02-16,1480.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-02-23,88.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-03-02,188.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-03-09,204.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-03-16,16.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-03-23,620.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-03-30,21.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-04-06,12.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-04-13,25.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-04-20,112.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-04-27,40.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-05-04,56.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-05-11,236.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-05-18,88.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-05-25,244.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-06-01,61.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-06-08,18.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-06-15,12.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-06-22,63.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-06-29,38.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-07-06,7.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-07-13,128.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-07-20,26.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-07-27,880.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-08-03,51.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-08-10,224.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-08-17,63.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-08-24,27.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-08-31,50.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-09-04,38.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-09-14,7.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-09-21,420.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-09-28,18.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-10-05,31.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-10-12,13.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-10-19,26.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-10-26,15.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-11-02,21.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-11-09,420.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-11-16,17.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-11-23,57.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-11-30,11.0
UBATUBA,ITAGUA (No1724 DA AV. LEOVEGILDO),2014-12-07,16.0
UBATUBA,TENÓRIO,2014-01-05,18.0
UBATUBA,TENÓRIO,2014-01-12,8.0
UBATUBA,TENÓRIO,2014-01-19,31.0
UBATUBA,TENÓRIO,2014-01-26,6.0
UBATUBA,TENÓRIO,2014-02-02,10.0
UBATUBA,TENÓRIO,2014-02-09,2.0
UBATUBA,TENÓRIO,2014-02-16,32.0
UBATUBA,TENÓRIO,2014-02-23,6.0
UBATUBA,TENÓRIO,2014-03-02,7.0
UBATUBA,TENÓRIO,2014-03-09,44.0
UBATUBA,TENÓRIO,2014-03-16,12.0
UBATUBA,TENÓRIO,2014-03-23,25.0
UBATUBA,TENÓRIO,2014-03-30,3.0
UBATUBA,TENÓRIO,2014-04-06,5.0
UBATUBA,TENÓRIO,2014-04-13,1.0
UBATUBA,TENÓRIO,2014-04-20,43.0
UBATUBA,TENÓRIO,2014-04-27,2.0
UBATUBA,TENÓRIO,2014-05-04,1.0
UBATUBA,TENÓRIO,2014-05-11,8.0
UBATUBA,TENÓRIO,2014-05-18,120.0
UBATUBA,TENÓRIO,2014-05-25,3.0
UBATUBA,TENÓRIO,2014-06-01,1.0
UBATUBA,TENÓRIO,2014-06-08,1.0
UBATUBA,TENÓRIO,2014-06-15,1.0
UBATUBA,TENÓRIO,2014-06-22,3.0
UBATUBA,TENÓRIO,2014-06-29,3.0
UBATUBA,TENÓRIO,2014-07-06,3.0
UBATUBA,TENÓRIO,2014-07-13,4.0
UBATUBA,TENÓRIO,2014-07-20,8.0
UBATUBA,TENÓRIO,2014-07-27,3.0
UBATUBA,TENÓRIO,2014-08-03,1.0
UBATUBA,TENÓRIO,2014-08-10,6.0
UBATUBA,TENÓRIO,2014-08-17,1.0
UBATUBA,TENÓRIO,2014-08-24,1.0
UBATUBA,TENÓRIO,2014-08-31,2.0
UBATUBA,TENÓRIO,2014-09-04,4.0
UBATUBA,TENÓRIO,2014-09-14,9.0
UBATUBA,TENÓRIO,2014-09-21,4.0
UBATUBA,TENÓRIO,2014-09-28,1.0
UBATUBA,TENÓRIO,2014-10-05,1.0
UBATUBA,TENÓRIO,2014-10-12,2.0
UBATUBA,TENÓRIO,2014-10-19,8.0
UBATUBA,TENÓRIO,2014-10-26,1.0
UBATUBA,TENÓRIO,2014-11-02,7.0
UBATUBA,TENÓRIO,2014-11-09,3.0
UBATUBA,TENÓRIO,2014-11-16,3.0
UBATUBA,TENÓRIO,2014-11-23,13.0
UBATUBA,TENÓRIO,2014-11-30,1.0
UBATUBA,TENÓRIO,2014-12-07,6.0
UBATUBA,VERMELHA,2014-01-05,1.0
UBATUBA,VERMELHA,2014-01-12,1.0
UBATUBA,VERMELHA,2014-01-19,3.0
UBATUBA,VERMELHA,2014-01-26,2.0
